Datetime,Z_m+,Temp,DO,kz
2019-07-14,11.5,16.753333333333334,8.575589724583335,1.4e-07
2019-07-14,12.0,16.724166666666665,8.531662888333335,1.4e-07
2019-07-14,12.5,16.6925,8.455789262083334,1.4e-07
2019-07-14,13.0,16.65625,8.368823000416667,1.4e-07
2019-07-14,13.5,16.615833333333335,8.2059831125,1.4e-07
2019-07-14,14.0,16.576249999999998,7.979693350000001,3.2104972171556224e-07
2019-07-14,14.5,16.521666666666665,7.6735366125,7.099314078445131e-07
2019-07-14,15.0,16.458333333333332,7.282188435000001,9.45856775036316e-07
2019-07-14,15.5,16.365,6.794556182083333,1.1676736623646538e-06
2019-07-14,16.0,16.240416666666665,6.3583937575,1.3260324967804778e-06
2019-07-14,16.5,16.013749999999998,5.675531121250001,1.0242851664697353e-06
2019-07-14,17.0,15.538333333333334,4.560499409166667,6.027463112950621e-07
2019-07-15,1.0,17.379166666666666,10.258564370000002,
2019-07-15,1.5,17.377083333333335,10.25457102125,3.255685518756771e-05
2019-07-15,2.0,17.360833333333332,10.214637533750002,2.48993991004433e-05
2019-07-15,2.5,17.325833333333332,10.138763907500003,2.7752234670750424e-05
2019-07-15,3.0,17.288333333333334,9.98879147666667,3.108019522224142e-05
2019-07-15,3.5,17.247916666666665,9.826838999583336,3.085160460090121e-05
2019-07-15,4.0,17.20625,9.685740677083336,3.4889176058194097e-05
2019-07-15,4.5,17.144583333333333,9.510477037500005,3.073389719050314e-05
2019-07-15,5.0,17.09,9.372928358333334,2.6692722302099155e-05
2019-07-15,5.5,17.03708333333333,9.227836687083336,1.922303215759431e-05
2019-07-15,6.0,16.998749999999998,9.122234797916668,1.5204059526904324e-05
2019-07-15,6.5,16.951666666666664,8.9886794675,1.335597766018825e-05
2019-07-15,7.0,16.919166666666666,8.910143608750001,1.292325174085891e-05
2019-07-15,7.5,16.897916666666667,8.860892307500002,1.3430052750839248e-05
2019-07-15,8.0,16.875,8.793005378750001,1.0374955185910869e-05
2019-07-15,8.5,16.844583333333333,8.702045768333335,9.678807697799981e-06
2019-07-15,9.0,16.815416666666668,8.598218700833336,7.821361936400613e-06
2019-07-15,9.5,16.788333333333334,8.500159803750002,6.23561519464385e-06
2019-07-15,10.0,16.774166666666666,8.43094175875,3.2299416069267478e-06
2019-07-15,10.5,16.7525,8.367491884166668,1.451838472691523e-06
2019-07-15,11.0,16.72625,8.264995932916667,5.720023009827245e-07
2019-07-15,11.5,16.69,8.092838231250003,1.4e-07
2019-07-15,12.0,16.650000000000002,7.8936144991666675,1.4e-07
2019-07-15,12.5,16.60375,7.724562735416668,1.4e-07
2019-07-15,13.0,16.55875,7.464107655833334,1.4e-07
2019-07-15,13.5,16.508333333333333,7.19300364625,1.4e-07
2019-07-15,14.0,16.447916666666668,6.882409854583333,3.2104972171556224e-07
2019-07-15,14.5,16.385416666666668,6.437817027083335,7.099314078445131e-07
2019-07-15,15.0,16.335833333333333,6.113468367500001,9.45856775036316e-07
2019-07-15,15.5,16.256249999999998,5.784682653750001,1.1676736623646538e-06
2019-07-15,16.0,16.152916666666666,5.49982377625,1.3260324967804778e-06
2019-07-15,16.5,15.967083333333331,4.977138795416667,1.0242851664697353e-06
2019-07-15,17.0,15.516666666666666,3.7547303725,6.027463112950621e-07
2019-07-16,1.0,17.108333333333334,9.556622400833335,
2019-07-16,1.5,17.10125,9.545529765416669,3.255685518756771e-05
2019-07-16,2.0,17.09125,9.535324540833336,2.48993991004433e-05
2019-07-16,2.5,17.078333333333333,9.520238556666667,2.7752234670750424e-05
2019-07-16,3.0,17.0575,9.504708867083336,3.108019522224142e-05
2019-07-16,3.5,17.027916666666666,9.488291766666668,3.085160460090121e-05
2019-07-16,4.0,17.003333333333334,9.454570155,3.4889176058194097e-05
2019-07-16,4.5,16.977083333333333,9.4306100625,3.073389719050314e-05
2019-07-16,5.0,16.967499999999998,9.419517427083337,2.6692722302099155e-05
2019-07-16,5.5,16.964166666666667,9.409312202500002,1.922303215759431e-05
2019-07-16,6.0,16.956666666666667,9.405762559166668,1.5204059526904324e-05
2019-07-16,6.5,16.951666666666668,9.388901753333336,1.335597766018825e-05
2019-07-16,7.0,16.942916666666665,9.368935009583335,1.292325174085891e-05
2019-07-16,7.5,16.93625,9.330332638333337,1.3430052750839248e-05
2019-07-16,8.0,16.930416666666666,9.30415401875,1.0374955185910869e-05
2019-07-16,8.5,16.919166666666666,9.290399150833336,9.678807697799981e-06
2019-07-16,9.0,16.90125,9.235823384583334,7.821361936400613e-06
2019-07-16,9.5,16.895416666666666,9.223399632916667,6.23561519464385e-06
2019-07-16,10.0,16.879583333333333,9.2043203,3.2299416069267478e-06
2019-07-16,10.5,16.866666666666667,9.15506899875,1.451838472691523e-06
2019-07-16,11.0,16.8475,9.070321264166669,5.720023009827245e-07
2019-07-16,11.5,16.82875,8.992229110833334,1.4e-07
2019-07-16,12.0,16.803333333333335,8.900382089583335,1.4e-07
2019-07-16,12.5,16.791666666666668,8.84935596666667,1.4e-07
2019-07-16,13.0,16.782500000000002,8.79478020041667,1.4e-07
2019-07-16,13.5,16.750833333333333,8.676310854166667,1.4e-07
2019-07-16,14.0,16.7075,8.510365028333334,3.2104972171556224e-07
2019-07-16,14.5,16.6675,8.333770272500002,7.099314078445131e-07
2019-07-16,15.0,16.607499999999998,8.046692867916668,9.45856775036316e-07
2019-07-16,15.5,16.544999999999998,7.688622596666668,1.1676736623646538e-06
2019-07-16,16.0,16.482499999999998,7.371816929166667,1.3260324967804778e-06
2019-07-16,16.5,16.339166666666667,6.6649942004166665,1.0242851664697353e-06
2019-07-16,17.0,15.888333333333334,5.198104092916668,6.027463112950621e-07
2019-07-17,1.0,17.567916666666665,10.264776245833335,
2019-07-17,1.5,17.47458333333333,10.142313550833334,3.255685518756771e-05
2019-07-17,2.0,17.35625,9.946195756666668,2.48993991004433e-05
2019-07-17,2.5,17.28125,9.837487929583334,2.7752234670750424e-05
2019-07-17,3.0,17.22458333333333,9.768269884583336,3.108019522224142e-05
2019-07-17,3.5,17.175416666666667,9.719462288750002,3.085160460090121e-05
2019-07-17,4.0,17.157083333333333,9.684409560833334,3.4889176058194097e-05
2019-07-17,4.5,17.137916666666666,9.660005762916668,3.073389719050314e-05
2019-07-17,5.0,17.12333333333333,9.61874115916667,2.6692722302099155e-05
2019-07-17,5.5,17.105833333333333,9.578363966250002,1.922303215759431e-05
2019-07-17,6.0,17.08875,9.527337843333337,1.5204059526904324e-05
2019-07-17,6.5,17.05625,9.453682744166668,1.335597766018825e-05
2019-07-17,7.0,17.029166666666665,9.38579581541667,1.292325174085891e-05
2019-07-17,7.5,16.999583333333334,9.320127413750004,1.3430052750839248e-05
2019-07-17,8.0,16.98,9.250021957916667,1.0374955185910869e-05
2019-07-17,8.5,16.95875,9.19367137,9.678807697799981e-06
2019-07-17,9.0,16.93916666666667,9.159949758333337,7.821361936400613e-06
2019-07-17,9.5,16.91125,9.095168767500002,6.23561519464385e-06
2019-07-17,10.0,16.88083333333333,9.013083265416668,3.2299416069267478e-06
2019-07-17,10.5,16.856666666666666,8.945196336666669,1.451838472691523e-06
2019-07-17,11.0,16.83875,8.88662722166667,5.720023009827245e-07
2019-07-17,11.5,16.8125,8.827170695833335,1.4e-07
2019-07-17,12.0,16.785416666666666,8.728224387916667,1.4e-07
2019-07-17,12.5,16.744583333333335,8.597331290000001,1.4e-07
2019-07-17,13.0,16.712083333333336,8.473537478750002,1.4e-07
2019-07-17,13.5,16.676666666666666,8.347081435000002,1.4e-07
2019-07-17,14.0,16.638749999999998,8.171374090000002,3.2104972171556224e-07
2019-07-17,14.5,16.60375,8.004097147916667,7.099314078445131e-07
2019-07-17,15.0,16.549583333333334,7.75207247125,9.45856775036316e-07
2019-07-17,15.5,16.492083333333333,7.379803626666667,1.1676736623646538e-06
2019-07-17,16.0,16.407083333333333,6.927667807083334,1.3260324967804778e-06
2019-07-17,16.5,16.275833333333335,6.315354332083333,1.0242851664697353e-06
2019-07-17,17.0,15.924583333333333,4.996661833750001,6.027463112950621e-07
2019-07-18,1.0,17.90875,10.400106397916668,
2019-07-18,1.5,17.677916666666665,10.32689500416667,3.255685518756771e-05
2019-07-18,2.0,17.53,10.111254171666667,2.48993991004433e-05
2019-07-18,2.5,17.424583333333334,9.840150162083336,2.7752234670750424e-05
2019-07-18,3.0,17.337500000000002,9.635158259583337,3.108019522224142e-05
2019-07-18,3.5,17.26125,9.465662790416667,3.085160460090121e-05
2019-07-18,4.0,17.2075,9.363166839166666,3.4889176058194097e-05
2019-07-18,4.5,17.16125,9.308147367500002,3.073389719050314e-05
2019-07-18,5.0,17.107499999999998,9.253127895833336,2.6692722302099155e-05
2019-07-18,5.5,17.0725,9.217187757083334,1.922303215759431e-05
2019-07-18,6.0,17.02625,9.150188239166669,1.5204059526904324e-05
2019-07-18,6.5,17.0025,9.106261402916669,1.335597766018825e-05
2019-07-18,7.0,16.98,9.069877558750004,1.292325174085891e-05
2019-07-18,7.5,16.958333333333332,9.031275187500002,1.3430052750839248e-05
2019-07-18,8.0,16.9375,8.972262367083333,1.0374955185910869e-05
2019-07-18,8.5,16.908333333333335,8.900825795000001,9.678807697799981e-06
2019-07-18,9.0,16.875833333333333,8.820071409166669,7.821361936400613e-06
2019-07-18,9.5,16.832083333333333,8.723787333750002,6.23561519464385e-06
2019-07-18,10.0,16.786666666666665,8.623066204166669,3.2299416069267478e-06
2019-07-18,10.5,16.741666666666667,8.492616811666668,1.451838472691523e-06
2019-07-18,11.0,16.701249999999998,8.343531791666667,5.720023009827245e-07
2019-07-18,11.5,16.665,8.204208290833334,1.4e-07
2019-07-18,12.0,16.632083333333334,8.0568980925,1.4e-07
2019-07-18,12.5,16.600416666666664,7.909587894166667,1.4e-07
2019-07-18,13.0,16.554583333333333,7.670430674583334,1.4e-07
2019-07-18,13.5,16.52,7.409088184166667,1.4e-07
2019-07-18,14.0,16.49,7.140646407083333,3.2104972171556224e-07
2019-07-18,14.5,16.46625,6.873979451666667,7.099314078445131e-07
2019-07-18,15.0,16.425833333333333,6.5021543125,9.45856775036316e-07
2019-07-18,15.5,16.363333333333333,6.164050785000001,1.1676736623646538e-06
2019-07-18,16.0,16.262916666666666,5.72078907375,1.3260324967804778e-06
2019-07-18,16.5,16.100833333333334,5.151071318750001,1.0242851664697353e-06
2019-07-18,17.0,15.844583333333333,4.166932704583334,6.027463112950621e-07
2019-07-19,1.0,17.857083333333332,10.140982434583334,
2019-07-19,1.5,17.734583333333333,10.097499303750002,3.255685518756771e-05
2019-07-19,2.0,17.576666666666664,9.936434237500002,2.48993991004433e-05
2019-07-19,2.5,17.476666666666667,9.778918814583331,2.7752234670750424e-05
2019-07-19,3.0,17.409583333333334,9.643588662500004,3.108019522224142e-05
2019-07-19,3.5,17.341666666666665,9.517576324166669,3.085160460090121e-05
2019-07-19,4.0,17.285416666666666,9.372040947500002,3.4889176058194097e-05
2019-07-19,4.5,17.239166666666666,9.255790128333334,3.073389719050314e-05
2019-07-19,5.0,17.191666666666666,9.142645247083331,2.6692722302099155e-05
2019-07-19,5.5,17.146666666666665,9.057453807083336,1.922303215759431e-05
2019-07-19,6.0,17.112916666666667,9.003321746250002,1.5204059526904324e-05
2019-07-19,6.5,17.085,8.97448089416667,1.335597766018825e-05
2019-07-19,7.0,17.022916666666667,8.851130788333334,1.292325174085891e-05
2019-07-19,7.5,16.972916666666666,8.691840543750002,1.3430052750839248e-05
2019-07-19,8.0,16.89875,8.49483533875,1.0374955185910869e-05
2019-07-19,8.5,16.82166666666667,8.337319915833335,9.678807697799981e-06
2019-07-19,9.0,16.759166666666665,8.211751282916667,7.821361936400613e-06
2019-07-19,9.5,16.706666666666667,8.069321844166668,6.23561519464385e-06
2019-07-19,10.0,16.66375,7.924673878333334,3.2299416069267478e-06
2019-07-19,10.5,16.634583333333335,7.744085773750002,1.451838472691523e-06
2019-07-19,11.0,16.60375,7.551517622916667,5.720023009827245e-07
2019-07-19,11.5,16.580000000000002,7.342976077083334,1.4e-07
2019-07-19,12.0,16.557083333333335,7.12644783375,1.4e-07
2019-07-19,12.5,16.540416666666665,6.91879369875,1.4e-07
2019-07-19,13.0,16.513333333333332,6.667656432916667,1.4e-07
2019-07-19,13.5,16.4875,6.4489096625,1.4e-07
2019-07-19,14.0,16.451666666666664,6.152958149583333,3.2104972171556224e-07
2019-07-19,14.5,16.414166666666667,5.902708294583334,7.099314078445131e-07
2019-07-19,15.0,16.377916666666668,5.699047508333334,9.45856775036316e-07
2019-07-19,15.5,16.329583333333336,5.516684582083333,1.1676736623646538e-06
2019-07-19,16.0,16.27208333333333,5.277527362500001,1.3260324967804778e-06
2019-07-19,16.5,16.175,4.9101392775,1.0242851664697353e-06
2019-07-19,17.0,16.00875,4.24857450125,6.027463112950621e-07
2019-07-20,1.0,19.43125,10.843368109166668,
2019-07-20,1.5,19.036666666666665,10.83493770625,3.255685518756771e-05
2019-07-20,2.0,18.640416666666667,10.620184284583337,2.48993991004433e-05
2019-07-20,2.5,18.332916666666662,10.33887505041667,2.7752234670750424e-05
2019-07-20,3.0,18.0125,10.152075070000002,3.108019522224142e-05
2019-07-20,3.5,17.770833333333332,9.931553477916667,3.085160460090121e-05
2019-07-20,4.0,17.621666666666666,9.744309792083335,3.4889176058194097e-05
2019-07-20,4.5,17.53125,9.603211469583336,3.073389719050314e-05
2019-07-20,5.0,17.475,9.47453689875,2.6692722302099155e-05
2019-07-20,5.5,17.408333333333335,9.340981568333335,1.922303215759431e-05
2019-07-20,6.0,17.354583333333334,9.2229559275,1.5204059526904324e-05
2019-07-20,6.5,17.300416666666667,9.087625775416669,1.335597766018825e-05
2019-07-20,7.0,17.247083333333332,8.978030537500002,1.292325174085891e-05
2019-07-20,7.5,17.199583333333333,8.895945035416668,1.3430052750839248e-05
2019-07-20,8.0,17.138749999999998,8.814746944166668,1.0374955185910869e-05
2019-07-20,8.5,17.08458333333333,8.68917831125,9.678807697799981e-06
2019-07-20,9.0,16.99875,8.503709447083336,7.821361936400613e-06
2019-07-20,9.5,16.909583333333334,8.430054347916668,6.23561519464385e-06
2019-07-20,10.0,16.8275,8.352849605416669,3.2299416069267478e-06
2019-07-20,10.5,16.735,8.162056276250002,1.451838472691523e-06
2019-07-20,11.0,16.685416666666665,7.946415443750001,5.720023009827245e-07
2019-07-20,11.5,16.638333333333332,7.76005916875,1.4e-07
2019-07-20,12.0,16.582916666666666,7.478749934583334,1.4e-07
2019-07-20,12.5,16.546666666666667,7.202765165416666,1.4e-07
2019-07-20,13.0,16.52208333333333,6.901932892916666,1.4e-07
2019-07-20,13.5,16.4875,6.597107271666667,1.4e-07
2019-07-20,14.0,16.439166666666665,6.2785267825,3.2104972171556224e-07
2019-07-20,14.5,16.381249999999998,5.922231332916668,7.099314078445131e-07
2019-07-20,15.0,16.31083333333333,5.498936365416666,9.45856775036316e-07
2019-07-20,15.5,16.229583333333334,5.011304112500001,1.1676736623646538e-06
2019-07-20,16.0,16.142916666666668,4.549850479166667,1.3260324967804778e-06
2019-07-20,16.5,15.996250000000002,4.01696027375,1.0242851664697353e-06
2019-07-20,17.0,15.707916666666668,3.12511238625,6.027463112950621e-07
2019-07-21,1.0,18.445,9.94353352416667,
2019-07-21,1.5,18.209166666666665,9.8139715425,3.255685518756771e-05
2019-07-21,2.0,17.95,9.649800538333334,2.48993991004433e-05
2019-07-21,2.5,17.746666666666666,9.50115922375,2.7752234670750424e-05
2019-07-21,3.0,17.629583333333333,9.326782995000002,3.108019522224142e-05
2019-07-21,3.5,17.534583333333334,9.1430889525,3.085160460090121e-05
2019-07-21,4.0,17.434166666666666,8.976255715833334,3.4889176058194097e-05
2019-07-21,4.5,17.330000000000002,8.856898958750001,3.073389719050314e-05
2019-07-21,5.0,17.216666666666665,8.718019163333334,2.6692722302099155e-05
2019-07-21,5.5,17.11916666666667,8.547192577916668,1.922303215759431e-05
2019-07-21,6.0,17.034166666666668,8.35817407041667,1.5204059526904324e-05
2019-07-21,6.5,16.987083333333334,8.213969810000002,1.335597766018825e-05
2019-07-21,7.0,16.935,8.095944169166668,1.292325174085891e-05
2019-07-21,7.5,16.89125,7.977474822916668,1.3430052750839248e-05
2019-07-21,8.0,16.818749999999998,7.820846810833333,1.0374955185910869e-05
2019-07-21,8.5,16.767916666666668,7.65356986875,9.678807697799981e-06
2019-07-21,9.0,16.711666666666666,7.38468438625,7.821361936400613e-06
2019-07-21,9.5,16.67125,7.1805798945833335,6.23561519464385e-06
2019-07-21,10.0,16.63375,7.035044517916667,3.2299416069267478e-06
2019-07-21,10.5,16.596666666666668,6.85223788625,1.451838472691523e-06
2019-07-21,11.0,16.565,6.694278757916666,5.720023009827245e-07
2019-07-21,11.5,16.53625,6.518571412916668,1.4e-07
2019-07-21,12.0,16.50125,6.2625533875,1.4e-07
2019-07-21,12.5,16.462500000000002,6.02960804375,1.4e-07
2019-07-21,13.0,16.421666666666667,5.816185738333333,1.4e-07
2019-07-21,13.5,16.373749999999998,5.516684582083333,1.4e-07
2019-07-21,14.0,16.329583333333336,5.230050882916667,3.2104972171556224e-07
2019-07-21,14.5,16.268333333333334,4.889285122916667,7.099314078445131e-07
2019-07-21,15.0,16.21875,4.588896555833333,9.45856775036316e-07
2019-07-21,15.5,16.165833333333335,4.302262856666667,1.1676736623646538e-06
2019-07-21,16.0,16.109166666666667,3.981020135000001,1.3260324967804778e-06
2019-07-21,16.5,16.036666666666665,3.613632050000001,1.0242851664697353e-06
2019-07-21,17.0,15.959166666666668,3.17702592,6.027463112950621e-07
2019-07-22,1.0,19.316666666666663,10.159618062083336,
2019-07-22,1.5,19.2775,10.138320202083335,3.255685518756771e-05
2019-07-22,2.0,19.24416666666667,10.12145939625,2.48993991004433e-05
2019-07-22,2.5,19.17125,10.062002870416666,2.7752234670750424e-05
2019-07-22,3.0,19.015,9.916023788333334,3.108019522224142e-05
2019-07-22,3.5,18.834166666666665,9.768269884583336,3.085160460090121e-05
2019-07-22,4.0,18.750416666666663,9.694171080000002,3.4889176058194097e-05
2019-07-22,4.5,18.642916666666668,9.588125485416668,3.073389719050314e-05
2019-07-22,5.0,18.5775,9.52156967291667,2.6692722302099155e-05
2019-07-22,5.5,18.52625,9.459007209166668,1.922303215759431e-05
2019-07-22,6.0,18.43916666666667,9.382689877500002,1.5204059526904324e-05
2019-07-22,6.5,18.34541666666667,9.297942142916668,1.335597766018825e-05
2019-07-22,7.0,18.270416666666662,9.222068516666669,1.292325174085891e-05
2019-07-22,7.5,18.2025,9.166161634166668,1.3430052750839248e-05
2019-07-22,8.0,18.12708333333333,9.065884210000002,1.0374955185910869e-05
2019-07-22,8.5,18.00375,8.934991112083335,9.678807697799981e-06
2019-07-22,9.0,17.842916666666667,8.789899440833334,7.821361936400613e-06
2019-07-22,9.5,17.712083333333336,8.661224870000002,6.23561519464385e-06
2019-07-22,10.0,17.546666666666667,8.48329899791667,3.2299416069267478e-06
2019-07-22,10.5,17.372083333333332,8.249466243333334,1.451838472691523e-06
2019-07-22,11.0,17.214166666666667,8.003209737083335,5.720023009827245e-07
2019-07-22,11.5,17.03625,7.788900020833334,1.4e-07
2019-07-22,12.0,16.96,7.668212147500001,1.4e-07
2019-07-22,12.5,16.89125,7.52045824375,1.4e-07
2019-07-22,13.0,16.845,7.409975595000001,1.4e-07
2019-07-22,13.5,16.80666666666667,7.283075845833334,1.4e-07
2019-07-22,14.0,16.747083333333332,7.116242609166668,3.2104972171556224e-07
2019-07-22,14.5,16.669583333333332,6.857118645833333,7.099314078445131e-07
2019-07-22,15.0,16.605833333333333,6.6428089295833335,9.45856775036316e-07
2019-07-22,15.5,16.549166666666668,6.3961087179166665,1.1676736623646538e-06
2019-07-22,16.0,16.463333333333335,6.031382865416667,1.3260324967804778e-06
2019-07-22,16.5,16.395833333333332,5.651571028750001,1.0242851664697353e-06
2019-07-22,17.0,16.289166666666667,5.1413097995833335,6.027463112950621e-07
2019-07-23,1.0,19.97791666666667,10.21996199875,
2019-07-23,1.5,19.87875,10.230167223333334,3.255685518756771e-05
2019-07-23,2.0,19.800416666666667,10.221293115000002,2.48993991004433e-05
2019-07-23,2.5,19.75333333333333,10.22794869625,2.7752234670750424e-05
2019-07-23,3.0,19.69666666666667,10.229723517916668,3.108019522224142e-05
2019-07-23,3.5,19.65125,10.207094541666669,3.085160460090121e-05
2019-07-23,4.0,19.62625,10.18446556541667,3.4889176058194097e-05
2019-07-23,4.5,19.58875,10.152075070000002,3.073389719050314e-05
2019-07-23,5.0,19.547083333333333,10.125452745000002,2.6692722302099155e-05
2019-07-23,5.5,19.461666666666662,10.073095505833336,1.922303215759431e-05
2019-07-23,6.0,19.26375,9.927116423750002,1.5204059526904324e-05
2019-07-23,6.5,19.012916666666666,9.648913127500002,1.335597766018825e-05
2019-07-23,7.0,18.433333333333334,9.057897512500002,1.292325174085891e-05
2019-07-23,7.5,17.914166666666667,8.399438674166667,1.3430052750839248e-05
2019-07-23,8.0,17.422916666666666,7.803098594166667,1.0374955185910869e-05
2019-07-23,8.5,17.083333333333332,7.360280588333333,9.678807697799981e-06
2019-07-23,9.0,16.887916666666666,7.026170409583334,7.821361936400613e-06
2019-07-23,9.5,16.78375,6.776364260000001,6.23561519464385e-06
2019-07-23,10.0,16.694166666666664,6.571816062916668,3.2299416069267478e-06
2019-07-23,10.5,16.631666666666668,6.340201835416667,1.451838472691523e-06
