Datetime,Z_m+,Temp,DO,kz
2022-05-23,1.0,11.435,11.325654383333331,
2022-05-23,1.5,11.41375,11.326521086666665,0.00041910872938811025
2022-05-23,2.0,11.38125,11.326954438333331,0.00047219858888192397
2022-05-23,2.5,11.342916666666667,11.326521086666665,0.00036130333274623334
2022-05-23,3.0,11.294583333333334,11.328254493333334,0.0003027679651162427
2022-05-23,3.5,11.23375,11.323487625,0.00023585721276842898
2022-05-23,4.0,11.172083333333331,11.316553998333331,0.00021897030728633033
2022-05-23,4.5,11.1175,11.3039868,0.00020134111916012869
2022-05-23,5.0,11.068333333333332,11.287952788333332,0.00018808038198520104
2022-05-23,5.5,11.044166666666667,11.271485425,0.00015318151175665757
2022-05-23,6.0,11.0225,11.261084984999998,0.00013732980689829387
2022-05-23,6.5,11.000833333333333,11.244617621666666,0.00011724357544211952
2022-05-23,7.0,10.985416666666666,11.23898405,0.00010055715698775081
2022-05-23,7.5,10.967916666666667,11.219049873333333,8.405139646671312e-05
2022-05-23,8.0,10.947083333333332,11.203449213333332,6.509748191301965e-05
2022-05-23,8.5,10.9275,11.183948388333333,4.848355717774669e-05
2022-05-23,9.0,10.906666666666666,11.164014211666665,3.6557134726758533e-05
2022-05-23,9.5,10.877916666666666,11.134979649999998,2.3209498246250895e-05
2022-05-23,10.0,10.859583333333331,11.113312066666666,1.8240669912961226e-05
2022-05-23,10.5,10.839166666666666,11.092077834999998,1.4593516792967695e-05
2022-05-23,11.0,10.820416666666668,11.075610471666664,1.1718110152065107e-05
2022-05-23,11.5,10.800833333333332,11.04874266833333,8.326881940960025e-06
2022-05-23,12.0,10.75125,10.991106896666665,7.525290718535596e-06
2022-05-23,12.5,10.71375,10.938671345,7.869537626791219e-06
2022-05-23,13.0,10.6775,10.911803541666666,9.498287620523584e-06
2022-05-23,13.5,10.644583333333332,10.86716832,9.114559378086272e-06
2022-05-23,14.0,10.622916666666669,10.814732768333332,9.976123651353837e-06
2022-05-23,14.5,10.6075,10.778331228333334,1.009912311394613e-05
2022-05-23,15.0,10.591666666666669,10.733696006666666,1.3751876159118086e-05
2022-05-23,15.5,10.58,10.695994411666666,1.6896338454628577e-05
2022-05-23,16.0,10.5575,10.634025123333332,1.5197909340354022e-05
2022-05-23,16.5,10.535,10.54215457,1.6278383237649906e-05
2022-05-23,17.0,10.497916666666669,10.368813903333336,1.6721675934095603e-05
2022-05-24,1.0,11.784583333333332,11.330854603333334,
2022-05-24,1.5,11.778333333333334,11.330421251666667,0.00041910872938811025
2022-05-24,2.0,11.775416666666668,11.32738779,0.00047219858888192397
2022-05-24,2.5,11.7525,11.32738779,0.00036130333274623334
2022-05-24,3.0,11.734583333333331,11.326087734999998,0.0003027679651162427
2022-05-24,3.5,11.709166666666668,11.323920976666663,0.00023585721276842898
2022-05-24,4.0,11.675,11.318720756666664,0.00021897030728633033
2022-05-24,4.5,11.624166666666667,11.307020261666668,0.00020134111916012869
2022-05-24,5.0,11.585416666666667,11.296619821666669,0.00018808038198520104
2022-05-24,5.5,11.527916666666668,11.28058581,0.00015318151175665757
2022-05-24,6.0,11.4375,11.24938449,0.00013732980689829387
2022-05-24,6.5,11.325,11.196948938333332,0.00011724357544211952
2022-05-24,7.0,11.220833333333331,11.154480475,0.00010055715698775081
2022-05-24,7.5,11.16375,11.123712506666664,8.405139646671312e-05
2022-05-24,8.0,11.066666666666668,11.108545198333331,6.509748191301965e-05
2022-05-24,8.5,10.987916666666663,11.098578109999998,4.848355717774669e-05
2022-05-24,9.0,10.949583333333337,11.074310416666666,3.6557134726758533e-05
2022-05-24,9.5,10.900833333333331,11.0439758,2.3209498246250895e-05
2022-05-24,10.0,10.868333333333332,11.025341678333332,1.8240669912961226e-05
2022-05-24,10.5,10.841666666666669,10.998040523333334,1.4593516792967695e-05
2022-05-24,11.0,10.8125,10.952971949999998,1.1718110152065107e-05
