Datetime,Z_m+,Temp
2019-04-17,1.0,3.641818181818182
2019-04-17,1.5,3.6427272727272726
2019-04-17,2.0,3.647272727272727
2019-04-17,2.5,3.647272727272727
2019-04-17,3.0,3.6436363636363636
2019-04-17,3.5,3.644545454545455
2019-04-17,4.0,3.6363636363636362
2019-04-17,4.5,3.6381818181818177
2019-04-17,5.0,3.6363636363636362
2019-04-17,5.5,3.639090909090909
2019-04-17,6.0,3.637272727272727
2019-04-17,6.5,3.637272727272727
2019-04-17,7.0,3.6363636363636362
2019-04-17,7.5,3.6336363636363633
2019-04-17,8.0,3.627272727272727
2019-04-17,8.5,3.6236363636363635
2019-04-17,9.0,3.62
2019-04-17,9.5,3.619090909090909
2019-04-17,10.0,3.6181818181818177
2019-04-17,10.5,3.619090909090909
2019-04-17,11.0,3.619090909090909
2019-04-17,11.5,3.622727272727273
2019-04-17,12.0,3.6318181818181823
2019-04-17,12.5,3.630909090909091
2019-04-17,13.0,3.6290909090909094
2019-04-17,13.5,3.637272727272727
2019-04-17,14.0,3.6409090909090907
2019-04-17,14.5,3.6409090909090907
2019-04-17,15.0,3.649090909090909
2019-04-17,15.5,3.651818181818182
2019-04-17,16.0,3.6545454545454548
2019-04-17,16.5,3.6563636363636363
2019-04-17,17.0,3.6636363636363636
2019-04-18,1.0,3.7245833333333334
2019-04-18,1.5,3.7291666666666665
2019-04-18,2.0,3.721666666666667
2019-04-18,2.5,3.7291666666666665
2019-04-18,3.0,3.7220833333333334
2019-04-18,3.5,3.72
2019-04-18,4.0,3.715833333333333
2019-04-18,4.5,3.7091666666666665
2019-04-18,5.0,3.7116666666666664
2019-04-18,5.5,3.705
2019-04-18,6.0,3.70875
2019-04-18,6.5,3.7104166666666667
2019-04-18,7.0,3.717083333333333
2019-04-18,7.5,3.715833333333333
2019-04-18,8.0,3.7154166666666666
2019-04-18,8.5,3.7133333333333334
2019-04-18,9.0,3.7145833333333336
2019-04-18,9.5,3.7120833333333336
2019-04-18,10.0,3.71875
2019-04-18,10.5,3.7245833333333334
2019-04-18,11.0,3.7266666666666666
2019-04-18,11.5,3.7254166666666664
2019-04-18,12.0,3.73
2019-04-18,12.5,3.7245833333333334
2019-04-18,13.0,3.720833333333333
2019-04-18,13.5,3.7229166666666664
2019-04-18,14.0,3.7225
2019-04-18,14.5,3.720833333333333
2019-04-18,15.0,3.723333333333333
2019-04-18,15.5,3.7274999999999996
2019-04-18,16.0,3.7291666666666665
2019-04-18,16.5,3.7266666666666666
2019-04-18,17.0,3.7254166666666664
2019-04-19,1.0,4.10375
2019-04-19,1.5,4.111666666666666
2019-04-19,2.0,4.104166666666667
2019-04-19,2.5,4.0808333333333335
2019-04-19,3.0,4.0525
2019-04-19,3.5,4.025833333333334
2019-04-19,4.0,4.0095833333333335
2019-04-19,4.5,3.9958333333333336
2019-04-19,5.0,3.982083333333333
2019-04-19,5.5,3.9758333333333336
2019-04-19,6.0,3.9616666666666664
2019-04-19,6.5,3.9608333333333334
2019-04-19,7.0,3.9591666666666665
2019-04-19,7.5,3.9462500000000005
2019-04-19,8.0,3.94125
2019-04-19,8.5,3.935833333333333
2019-04-19,9.0,3.9299999999999997
2019-04-19,9.5,3.9225
2019-04-19,10.0,3.9254166666666666
2019-04-19,10.5,3.92125
2019-04-19,11.0,3.921666666666667
2019-04-19,11.5,3.9175
2019-04-19,12.0,3.9166666666666665
2019-04-19,12.5,3.9116666666666666
2019-04-19,13.0,3.9120833333333334
2019-04-19,13.5,3.908333333333333
2019-04-19,14.0,3.9095833333333334
2019-04-19,14.5,3.90875
2019-04-19,15.0,3.910833333333333
2019-04-19,15.5,3.905416666666667
2019-04-19,16.0,3.9095833333333334
2019-04-19,16.5,3.9058333333333333
2019-04-19,17.0,3.9058333333333333
2019-04-20,1.0,4.749583333333334
2019-04-20,1.5,4.738333333333333
2019-04-20,2.0,4.66125
2019-04-20,2.5,4.586666666666667
2019-04-20,3.0,4.505416666666666
2019-04-20,3.5,4.4225
2019-04-20,4.0,4.340416666666667
2019-04-20,4.5,4.315
2019-04-20,5.0,4.29
2019-04-20,5.5,4.269166666666666
2019-04-20,6.0,4.246666666666667
2019-04-20,6.5,4.220833333333333
2019-04-20,7.0,4.20625
2019-04-20,7.5,4.192916666666666
2019-04-20,8.0,4.180416666666667
2019-04-20,8.5,4.169583333333334
2019-04-20,9.0,4.162916666666667
2019-04-20,9.5,4.15375
2019-04-20,10.0,4.1475
2019-04-20,10.5,4.140416666666667
2019-04-20,11.0,4.135833333333333
2019-04-20,11.5,4.131666666666667
2019-04-20,12.0,4.124583333333333
2019-04-20,12.5,4.121666666666667
2019-04-20,13.0,4.117916666666667
2019-04-20,13.5,4.115
2019-04-20,14.0,4.104166666666667
2019-04-20,14.5,4.1025
2019-04-20,15.0,4.089583333333334
2019-04-20,15.5,4.083333333333333
2019-04-20,16.0,4.074166666666667
2019-04-20,16.5,4.065
2019-04-20,17.0,4.050833333333333
2019-04-21,1.0,4.644583333333333
2019-04-21,1.5,4.6466666666666665
2019-04-21,2.0,4.645833333333333
2019-04-21,2.5,4.6450000000000005
2019-04-21,3.0,4.636666666666667
2019-04-21,3.5,4.636666666666667
2019-04-21,4.0,4.627916666666667
2019-04-21,4.5,4.613333333333333
2019-04-21,5.0,4.600833333333333
2019-04-21,5.5,4.591666666666667
2019-04-21,6.0,4.565416666666667
2019-04-21,6.5,4.542083333333333
2019-04-21,7.0,4.537083333333333
2019-04-21,7.5,4.525833333333334
2019-04-21,8.0,4.502083333333333
2019-04-21,8.5,4.474166666666666
2019-04-21,9.0,4.452083333333333
2019-04-21,9.5,4.435
2019-04-21,10.0,4.42875
2019-04-21,10.5,4.410833333333334
2019-04-21,11.0,4.395833333333333
2019-04-21,11.5,4.385416666666667
2019-04-21,12.0,4.383333333333334
2019-04-21,12.5,4.37375
2019-04-21,13.0,4.373333333333334
2019-04-21,13.5,4.366666666666666
2019-04-21,14.0,4.365833333333334
2019-04-21,14.5,4.359166666666667
2019-04-21,15.0,4.350416666666667
2019-04-21,15.5,4.342083333333334
2019-04-21,16.0,4.333333333333333
2019-04-21,16.5,4.325
2019-04-21,17.0,4.314166666666666
2019-04-22,1.0,4.90375
2019-04-22,1.5,4.899583333333333
2019-04-22,2.0,4.8933333333333335
2019-04-22,2.5,4.886666666666667
2019-04-22,3.0,4.8825
2019-04-22,3.5,4.879166666666666
2019-04-22,4.0,4.867083333333333
2019-04-22,4.5,4.858333333333333
2019-04-22,5.0,4.8549999999999995
2019-04-22,5.5,4.848333333333334
2019-04-22,6.0,4.843333333333333
2019-04-22,6.5,4.845
2019-04-22,7.0,4.8429166666666665
2019-04-22,7.5,4.83875
2019-04-22,8.0,4.8341666666666665
2019-04-22,8.5,4.829583333333333
2019-04-22,9.0,4.828333333333333
2019-04-22,9.5,4.824583333333333
2019-04-22,10.0,4.8187500000000005
2019-04-22,10.5,4.8125
2019-04-22,11.0,4.8125
2019-04-22,11.5,4.812083333333333
2019-04-22,12.0,4.804583333333333
2019-04-22,12.5,4.8
2019-04-22,13.0,4.797916666666667
2019-04-22,13.5,4.792083333333333
2019-04-22,14.0,4.784583333333333
2019-04-22,14.5,4.784583333333333
2019-04-22,15.0,4.774166666666667
2019-04-22,15.5,4.770416666666667
2019-04-22,16.0,4.762083333333334
2019-04-22,16.5,4.752916666666667
2019-04-22,17.0,4.7475
2019-04-23,1.0,5.377083333333334
2019-04-23,1.5,5.3675
2019-04-23,2.0,5.3620833333333335
2019-04-23,2.5,5.33625
2019-04-23,3.0,5.320416666666667
2019-04-23,3.5,5.301666666666667
2019-04-23,4.0,5.2975
2019-04-23,4.5,5.2825
2019-04-23,5.0,5.270833333333333
2019-04-23,5.5,5.255
2019-04-23,6.0,5.242083333333333
2019-04-23,6.5,5.229583333333333
2019-04-23,7.0,5.2195833333333335
2019-04-23,7.5,5.204583333333333
2019-04-23,8.0,5.1937500000000005
2019-04-23,8.5,5.185
2019-04-23,9.0,5.165
2019-04-23,9.5,5.1575
2019-04-23,10.0,5.138333333333333
2019-04-23,10.5,5.12
2019-04-23,11.0,5.1066666666666665
2019-04-23,11.5,5.083333333333333
2019-04-23,12.0,5.075
2019-04-23,12.5,5.069583333333333
2019-04-23,13.0,5.06375
2019-04-23,13.5,5.060416666666667
2019-04-23,14.0,5.056666666666667
2019-04-23,14.5,5.050416666666666
2019-04-23,15.0,5.04625
2019-04-23,15.5,5.042083333333333
2019-04-23,16.0,5.034166666666667
2019-04-23,16.5,5.02125
2019-04-23,17.0,5.0062500000000005
2019-04-24,1.0,5.661666666666666
2019-04-24,1.5,5.65375
2019-04-24,2.0,5.640833333333333
2019-04-24,2.5,5.6308333333333325
2019-04-24,3.0,5.6175
2019-04-24,3.5,5.607916666666667
2019-04-24,4.0,5.592083333333334
2019-04-24,4.5,5.567916666666666
2019-04-24,5.0,5.55375
2019-04-24,5.5,5.5370833333333325
2019-04-24,6.0,5.5249999999999995
2019-04-24,6.5,5.50875
2019-04-24,7.0,5.49875
2019-04-24,7.5,5.490833333333334
2019-04-24,8.0,5.478333333333333
2019-04-24,8.5,5.4675
2019-04-24,9.0,5.460416666666667
2019-04-24,9.5,5.445416666666667
2019-04-24,10.0,5.432916666666667
2019-04-24,10.5,5.420000000000001
2019-04-24,11.0,5.3933333333333335
2019-04-24,11.5,5.3725
2019-04-24,12.0,5.352916666666666
2019-04-24,12.5,5.345416666666666
2019-04-24,13.0,5.332916666666667
2019-04-24,13.5,5.31
2019-04-24,14.0,5.275833333333334
2019-04-24,14.5,5.2525
2019-04-24,15.0,5.219166666666667
2019-04-24,15.5,5.1691666666666665
2019-04-24,16.0,5.129166666666666
2019-04-24,16.5,5.095833333333333
2019-04-24,17.0,5.057083333333334
2019-04-25,1.0,5.891249999999999
2019-04-25,1.5,5.8875
2019-04-25,2.0,5.885833333333333
2019-04-25,2.5,5.875416666666666
2019-04-25,3.0,5.870416666666666
2019-04-25,3.5,5.8675
2019-04-25,4.0,5.861250000000001
2019-04-25,4.5,5.855833333333333
2019-04-25,5.0,5.852916666666666
2019-04-25,5.5,5.8445833333333335
2019-04-25,6.0,5.836666666666667
2019-04-25,6.5,5.828333333333333
2019-04-25,7.0,5.8125
2019-04-25,7.5,5.791666666666667
2019-04-25,8.0,5.771249999999999
2019-04-25,8.5,5.760833333333333
2019-04-25,9.0,5.739999999999999
2019-04-25,9.5,5.695
2019-04-25,10.0,5.638750000000001
2019-04-25,10.5,5.603750000000001
2019-04-25,11.0,5.53375
2019-04-25,11.5,5.501666666666666
2019-04-25,12.0,5.478333333333333
2019-04-25,12.5,5.451666666666667
2019-04-25,13.0,5.421250000000001
2019-04-25,13.5,5.3999999999999995
2019-04-25,14.0,5.384166666666666
2019-04-25,14.5,5.3620833333333335
2019-04-25,15.0,5.347083333333333
2019-04-25,15.5,5.322916666666667
2019-04-25,16.0,5.312916666666667
2019-04-25,16.5,5.29875
2019-04-25,17.0,5.266666666666667
2019-04-26,1.0,6.089166666666667
2019-04-26,1.5,6.085
2019-04-26,2.0,6.072500000000001
2019-04-26,2.5,6.060416666666666
2019-04-26,3.0,6.047499999999999
2019-04-26,3.5,6.034583333333334
2019-04-26,4.0,6.021666666666667
2019-04-26,4.5,6.005
2019-04-26,5.0,5.992916666666667
2019-04-26,5.5,5.975416666666667
2019-04-26,6.0,5.967083333333334
2019-04-26,6.5,5.94875
2019-04-26,7.0,5.937916666666666
2019-04-26,7.5,5.925833333333333
2019-04-26,8.0,5.915
2019-04-26,8.5,5.906666666666666
2019-04-26,9.0,5.889166666666667
2019-04-26,9.5,5.864999999999999
2019-04-26,10.0,5.839166666666666
2019-04-26,10.5,5.816666666666666
2019-04-26,11.0,5.784583333333334
2019-04-26,11.5,5.761666666666667
2019-04-26,12.0,5.715
2019-04-26,12.5,5.682083333333334
2019-04-26,13.0,5.653333333333333
2019-04-26,13.5,5.605416666666667
2019-04-26,14.0,5.55875
2019-04-26,14.5,5.506666666666667
2019-04-26,15.0,5.439583333333334
2019-04-26,15.5,5.370416666666666
2019-04-26,16.0,5.3175
2019-04-26,16.5,5.287916666666667
2019-04-26,17.0,5.267083333333333
2019-04-27,1.0,6.345416666666666
2019-04-27,1.5,6.327083333333333
2019-04-27,2.0,6.295416666666667
2019-04-27,2.5,6.25375
2019-04-27,3.0,6.2245833333333325
2019-04-27,3.5,6.1937500000000005
2019-04-27,4.0,6.161666666666666
2019-04-27,4.5,6.121666666666667
2019-04-27,5.0,6.09375
2019-04-27,5.5,6.055833333333333
2019-04-27,6.0,6.024166666666667
2019-04-27,6.5,5.995
2019-04-27,7.0,5.977083333333333
2019-04-27,7.5,5.953333333333333
2019-04-27,8.0,5.927916666666667
2019-04-27,8.5,5.910416666666666
2019-04-27,9.0,5.88375
2019-04-27,9.5,5.84875
2019-04-27,10.0,5.822083333333333
2019-04-27,10.5,5.765833333333333
2019-04-27,11.0,5.729583333333333
2019-04-27,11.5,5.685833333333334
2019-04-27,12.0,5.615416666666667
2019-04-27,12.5,5.5683333333333325
2019-04-27,13.0,5.537916666666667
2019-04-27,13.5,5.496666666666667
2019-04-27,14.0,5.4695833333333335
2019-04-27,14.5,5.441666666666666
2019-04-27,15.0,5.427499999999999
2019-04-27,15.5,5.409166666666667
2019-04-27,16.0,5.391666666666667
2019-04-27,16.5,5.3691666666666675
2019-04-27,17.0,5.3495833333333325
2019-04-28,1.0,6.514166666666667
2019-04-28,1.5,6.510416666666667
2019-04-28,2.0,6.510000000000001
2019-04-28,2.5,6.5025
2019-04-28,3.0,6.493333333333333
2019-04-28,3.5,6.482500000000001
2019-04-28,4.0,6.472083333333334
2019-04-28,4.5,6.4695833333333335
2019-04-28,5.0,6.463333333333334
2019-04-28,5.5,6.452500000000001
2019-04-28,6.0,6.44125
2019-04-28,6.5,6.4245833333333335
2019-04-28,7.0,6.4175
2019-04-28,7.5,6.407916666666666
2019-04-28,8.0,6.388333333333333
2019-04-28,8.5,6.3625
2019-04-28,9.0,6.329583333333333
2019-04-28,9.5,6.3066666666666675
2019-04-28,10.0,6.269583333333333
2019-04-28,10.5,6.225833333333334
2019-04-28,11.0,6.18375
2019-04-28,11.5,6.1570833333333335
2019-04-28,12.0,6.111666666666667
2019-04-28,12.5,6.06
2019-04-28,13.0,6.00125
2019-04-28,13.5,5.9383333333333335
2019-04-28,14.0,5.879583333333334
2019-04-28,14.5,5.824583333333333
2019-04-28,15.0,5.785
2019-04-28,15.5,5.748333333333334
2019-04-28,16.0,5.713333333333334
2019-04-28,16.5,5.684166666666666
2019-04-28,17.0,5.637083333333333
2019-04-29,1.0,7.264583333333333
2019-04-29,1.5,7.227083333333333
2019-04-29,2.0,7.1745833333333335
2019-04-29,2.5,7.094166666666666
2019-04-29,3.0,7.016666666666667
2019-04-29,3.5,6.957916666666667
2019-04-29,4.0,6.906666666666666
2019-04-29,4.5,6.854583333333333
2019-04-29,5.0,6.81
2019-04-29,5.5,6.755416666666666
2019-04-29,6.0,6.69
2019-04-29,6.5,6.6225
2019-04-29,7.0,6.569583333333333
2019-04-29,7.5,6.53875
2019-04-29,8.0,6.507083333333334
2019-04-29,8.5,6.480416666666667
2019-04-29,9.0,6.463333333333334
2019-04-29,9.5,6.429583333333333
2019-04-29,10.0,6.38375
2019-04-29,10.5,6.345416666666666
2019-04-29,11.0,6.30375
2019-04-29,11.5,6.265416666666667
2019-04-29,12.0,6.232916666666667
2019-04-29,12.5,6.190416666666667
2019-04-29,13.0,6.15375
2019-04-29,13.5,6.1308333333333325
2019-04-29,14.0,6.089583333333334
2019-04-29,14.5,6.054166666666667
2019-04-29,15.0,6.02
2019-04-29,15.5,5.9925
2019-04-29,16.0,5.952083333333333
2019-04-29,16.5,5.916250000000001
2019-04-29,17.0,5.835833333333333
2019-04-30,1.0,8.077777777777778
2019-04-30,1.5,8.08222222222222
2019-04-30,2.0,8.059444444444445
2019-04-30,2.5,8.008888888888889
2019-04-30,3.0,7.926666666666667
2019-04-30,3.5,7.867222222222223
2019-04-30,4.0,7.78388888888889
2019-04-30,4.5,7.673333333333334
2019-04-30,5.0,7.532777777777778
2019-04-30,5.5,7.353888888888889
2019-04-30,6.0,7.216666666666667
2019-04-30,6.5,7.107777777777778
2019-04-30,7.0,6.9783333333333335
2019-04-30,7.5,6.906666666666666
2019-04-30,8.0,6.827222222222222
2019-04-30,8.5,6.759444444444444
2019-04-30,9.0,6.713333333333334
2019-04-30,9.5,6.646111111111111
2019-04-30,10.0,6.597777777777778
2019-04-30,10.5,6.578333333333333
2019-04-30,11.0,6.549444444444444
2019-04-30,11.5,6.519444444444445
2019-04-30,12.0,6.483333333333333
2019-04-30,12.5,6.442777777777778
2019-04-30,13.0,6.407222222222222
2019-04-30,13.5,6.359444444444445
2019-04-30,14.0,6.295
2019-04-30,14.5,6.237222222222222
2019-04-30,15.0,6.188888888888889
2019-04-30,15.5,6.141666666666667
2019-04-30,16.0,6.078888888888889
2019-04-30,16.5,6.006666666666667
2019-04-30,17.0,5.931111111111111
2019-05-01,1.0,8.250833333333334
2019-05-01,1.5,8.24875
2019-05-01,2.0,8.245
2019-05-01,2.5,8.23375
2019-05-01,3.0,8.22375
2019-05-01,3.5,8.200833333333334
2019-05-01,4.0,8.182083333333333
2019-05-01,4.5,8.155833333333334
2019-05-01,5.0,8.102916666666667
2019-05-01,5.5,8.039166666666667
2019-05-01,6.0,7.960416666666667
2019-05-01,6.5,7.853333333333333
2019-05-01,7.0,7.670000000000001
2019-05-01,7.5,7.494583333333334
2019-05-01,8.0,7.3429166666666665
2019-05-01,8.5,7.236249999999999
2019-05-01,9.0,7.107500000000001
2019-05-01,9.5,6.955416666666667
2019-05-01,10.0,6.846666666666667
2019-05-01,10.5,6.740833333333334
2019-05-01,11.0,6.632083333333333
2019-05-01,11.5,6.531666666666666
2019-05-01,12.0,6.418333333333333
2019-05-01,12.5,6.327083333333333
2019-05-01,13.0,6.274583333333333
2019-05-01,13.5,6.228333333333333
2019-05-01,14.0,6.16
2019-05-01,14.5,6.110416666666667
2019-05-01,15.0,6.0575
2019-05-01,15.5,6.007083333333333
2019-05-01,16.0,5.953333333333333
2019-05-01,16.5,5.904166666666666
2019-05-01,17.0,5.852083333333333
2019-05-02,1.0,8.114583333333334
2019-05-02,1.5,8.117083333333333
2019-05-02,2.0,8.117916666666668
2019-05-02,2.5,8.117916666666668
2019-05-02,3.0,8.11875
2019-05-02,3.5,8.117916666666668
2019-05-02,4.0,8.1175
2019-05-02,4.5,8.114166666666668
2019-05-02,5.0,8.112916666666667
2019-05-02,5.5,8.10875
2019-05-02,6.0,8.097083333333334
2019-05-02,6.5,8.079583333333334
2019-05-02,7.0,8.03875
2019-05-02,7.5,7.940416666666667
2019-05-02,8.0,7.826249999999999
2019-05-02,8.5,7.695
2019-05-02,9.0,7.562083333333334
2019-05-02,9.5,7.382083333333333
2019-05-02,10.0,7.172083333333333
2019-05-02,10.5,6.983750000000001
2019-05-02,11.0,6.837083333333333
2019-05-02,11.5,6.701666666666667
2019-05-02,12.0,6.5675
2019-05-02,12.5,6.480416666666667
2019-05-02,13.0,6.3879166666666665
2019-05-02,13.5,6.2775
2019-05-02,14.0,6.1883333333333335
2019-05-02,14.5,6.12
2019-05-02,15.0,6.070416666666667
2019-05-02,15.5,6.026666666666667
2019-05-02,16.0,5.992916666666667
2019-05-02,16.5,5.945416666666667
2019-05-02,17.0,5.916666666666667
2019-05-03,1.0,7.9383333333333335
2019-05-03,1.5,7.940416666666667
2019-05-03,2.0,7.9383333333333335
2019-05-03,2.5,7.937083333333334
2019-05-03,3.0,7.934166666666666
2019-05-03,3.5,7.930833333333333
2019-05-03,4.0,7.923749999999999
2019-05-03,4.5,7.920416666666667
2019-05-03,5.0,7.910833333333333
2019-05-03,5.5,7.894166666666667
2019-05-03,6.0,7.867083333333333
2019-05-03,6.5,7.853750000000001
2019-05-03,7.0,7.834166666666667
2019-05-03,7.5,7.8175
2019-05-03,8.0,7.7941666666666665
2019-05-03,8.5,7.7725
2019-05-03,9.0,7.760000000000001
2019-05-03,9.5,7.739166666666667
2019-05-03,10.0,7.7316666666666665
2019-05-03,10.5,7.720416666666666
2019-05-03,11.0,7.7075
2019-05-03,11.5,7.6937500000000005
2019-05-03,12.0,7.67875
2019-05-03,12.5,7.615833333333334
2019-05-03,13.0,7.546250000000001
2019-05-03,13.5,7.49625
2019-05-03,14.0,7.434583333333333
2019-05-03,14.5,7.358750000000001
2019-05-03,15.0,7.247916666666666
2019-05-03,15.5,7.145
2019-05-03,16.0,7.01125
2019-05-03,16.5,6.850833333333333
2019-05-03,17.0,6.66
2019-05-04,1.0,7.854583333333333
2019-05-04,1.5,7.851666666666667
2019-05-04,2.0,7.8254166666666665
2019-05-04,2.5,7.79375
2019-05-04,3.0,7.767499999999999
2019-05-04,3.5,7.7475
2019-05-04,4.0,7.732500000000001
2019-05-04,4.5,7.72125
2019-05-04,5.0,7.709583333333334
2019-05-04,5.5,7.697916666666667
2019-05-04,6.0,7.6883333333333335
2019-05-04,6.5,7.680416666666667
2019-05-04,7.0,7.669583333333333
2019-05-04,7.5,7.659166666666667
2019-05-04,8.0,7.6499999999999995
2019-05-04,8.5,7.635000000000001
2019-05-04,9.0,7.612916666666667
2019-05-04,9.5,7.594166666666666
2019-05-04,10.0,7.55875
2019-05-04,10.5,7.506666666666667
2019-05-04,11.0,7.4425
2019-05-04,11.5,7.365833333333334
2019-05-04,12.0,7.297916666666667
2019-05-04,12.5,7.204166666666667
2019-05-04,13.0,7.109999999999999
2019-05-04,13.5,7.0183333333333335
2019-05-04,14.0,6.963333333333334
2019-05-04,14.5,6.89375
2019-05-04,15.0,6.81375
2019-05-04,15.5,6.732916666666667
2019-05-04,16.0,6.6625000000000005
2019-05-04,16.5,6.61625
2019-05-04,17.0,6.558333333333334
2019-05-05,1.0,7.7775
2019-05-05,1.5,7.7749999999999995
2019-05-05,2.0,7.766249999999999
2019-05-05,2.5,7.763333333333333
2019-05-05,3.0,7.758333333333333
2019-05-05,3.5,7.7491666666666665
2019-05-05,4.0,7.745833333333334
2019-05-05,4.5,7.743333333333333
2019-05-05,5.0,7.735833333333333
2019-05-05,5.5,7.736249999999999
2019-05-05,6.0,7.7250000000000005
2019-05-05,6.5,7.722083333333334
2019-05-05,7.0,7.71375
2019-05-05,7.5,7.709583333333334
2019-05-05,8.0,7.702500000000001
2019-05-05,8.5,7.697083333333333
2019-05-05,9.0,7.687916666666666
2019-05-05,9.5,7.673749999999999
2019-05-05,10.0,7.6575
2019-05-05,10.5,7.642083333333333
2019-05-05,11.0,7.6187499999999995
2019-05-05,11.5,7.597916666666666
2019-05-05,12.0,7.575833333333333
2019-05-05,12.5,7.547916666666667
2019-05-05,13.0,7.516249999999999
2019-05-05,13.5,7.48875
2019-05-05,14.0,7.46375
2019-05-05,14.5,7.440416666666667
2019-05-05,15.0,7.4175
2019-05-05,15.5,7.3812500000000005
2019-05-05,16.0,7.336666666666667
2019-05-05,16.5,7.277916666666666
2019-05-05,17.0,7.1691666666666665
2019-05-06,1.0,7.930416666666667
2019-05-06,1.5,7.93
2019-05-06,2.0,7.925833333333333
2019-05-06,2.5,7.921250000000001
2019-05-06,3.0,7.914583333333333
2019-05-06,3.5,7.91
2019-05-06,4.0,7.902916666666666
2019-05-06,4.5,7.895
2019-05-06,5.0,7.882916666666667
2019-05-06,5.5,7.87
2019-05-06,6.0,7.865833333333334
2019-05-06,6.5,7.859583333333333
2019-05-06,7.0,7.85125
2019-05-06,7.5,7.83875
2019-05-06,8.0,7.83125
2019-05-06,8.5,7.82375
2019-05-06,9.0,7.812916666666666
2019-05-06,9.5,7.803333333333334
2019-05-06,10.0,7.793333333333333
2019-05-06,10.5,7.7825
2019-05-06,11.0,7.77375
2019-05-06,11.5,7.762083333333333
2019-05-06,12.0,7.7475
2019-05-06,12.5,7.736666666666667
2019-05-06,13.0,7.732083333333333
2019-05-06,13.5,7.722083333333334
2019-05-06,14.0,7.709166666666667
2019-05-06,14.5,7.679583333333333
2019-05-06,15.0,7.65875
2019-05-06,15.5,7.635416666666667
2019-05-06,16.0,7.623333333333334
2019-05-06,16.5,7.609166666666667
2019-05-06,17.0,7.586666666666667
2019-05-07,1.0,7.959166666666667
2019-05-07,1.5,7.957916666666667
2019-05-07,2.0,7.958333333333333
2019-05-07,2.5,7.95375
2019-05-07,3.0,7.952916666666667
2019-05-07,3.5,7.952916666666667
2019-05-07,4.0,7.952500000000001
2019-05-07,4.5,7.952083333333333
2019-05-07,5.0,7.9504166666666665
2019-05-07,5.5,7.94875
2019-05-07,6.0,7.946666666666666
2019-05-07,6.5,7.945416666666667
2019-05-07,7.0,7.94625
2019-05-07,7.5,7.9425
2019-05-07,8.0,7.941666666666666
2019-05-07,8.5,7.9433333333333325
2019-05-07,9.0,7.94
2019-05-07,9.5,7.939166666666666
2019-05-07,10.0,7.939583333333334
2019-05-07,10.5,7.937083333333334
2019-05-07,11.0,7.935416666666666
2019-05-07,11.5,7.9325
2019-05-07,12.0,7.9325
2019-05-07,12.5,7.931666666666666
2019-05-07,13.0,7.927499999999999
2019-05-07,13.5,7.926666666666667
2019-05-07,14.0,7.925
2019-05-07,14.5,7.921666666666667
2019-05-07,15.0,7.918749999999999
2019-05-07,15.5,7.915
2019-05-07,16.0,7.910833333333333
2019-05-07,16.5,7.9070833333333335
2019-05-07,17.0,7.895833333333333
2019-05-08,1.0,8.110000000000001
2019-05-08,1.5,8.107916666666666
2019-05-08,2.0,8.1075
2019-05-08,2.5,8.104166666666666
2019-05-08,3.0,8.10375
2019-05-08,3.5,8.102916666666667
2019-05-08,4.0,8.099583333333333
2019-05-08,4.5,8.090833333333334
2019-05-08,5.0,8.089583333333334
2019-05-08,5.5,8.085416666666667
2019-05-08,6.0,8.075416666666667
2019-05-08,6.5,8.062916666666666
2019-05-08,7.0,8.0625
2019-05-08,7.5,8.06125
2019-05-08,8.0,8.054583333333333
2019-05-08,8.5,8.045833333333333
2019-05-08,9.0,8.042083333333332
2019-05-08,9.5,8.040000000000001
2019-05-08,10.0,8.035416666666666
2019-05-08,10.5,8.030416666666666
2019-05-08,11.0,8.022499999999999
2019-05-08,11.5,8.014583333333333
2019-05-08,12.0,8.009583333333333
2019-05-08,12.5,8.00125
2019-05-08,13.0,7.99625
2019-05-08,13.5,7.987916666666667
2019-05-08,14.0,7.980833333333333
2019-05-08,14.5,7.975416666666667
2019-05-08,15.0,7.97
2019-05-08,15.5,7.960833333333333
2019-05-08,16.0,7.950833333333333
2019-05-08,16.5,7.9433333333333325
2019-05-08,17.0,7.940833333333333
2019-05-09,1.0,8.157916666666667
2019-05-09,1.5,8.155416666666667
2019-05-09,2.0,8.154166666666667
2019-05-09,2.5,8.15
2019-05-09,3.0,8.151666666666666
2019-05-09,3.5,8.150833333333333
2019-05-09,4.0,8.147083333333333
2019-05-09,4.5,8.142083333333334
2019-05-09,5.0,8.141666666666667
2019-05-09,5.5,8.135416666666666
2019-05-09,6.0,8.1325
2019-05-09,6.5,8.127083333333333
2019-05-09,7.0,8.125
2019-05-09,7.5,8.1225
2019-05-09,8.0,8.120416666666666
2019-05-09,8.5,8.119583333333333
2019-05-09,9.0,8.116666666666667
2019-05-09,9.5,8.115416666666667
2019-05-09,10.0,8.110833333333334
2019-05-09,10.5,8.109583333333333
2019-05-09,11.0,8.107916666666666
2019-05-09,11.5,8.105833333333333
2019-05-09,12.0,8.099166666666667
2019-05-09,12.5,8.09
2019-05-09,13.0,8.084999999999999
2019-05-09,13.5,8.084999999999999
2019-05-09,14.0,8.079583333333334
2019-05-09,14.5,8.071666666666667
2019-05-09,15.0,8.063333333333334
2019-05-09,15.5,8.047916666666667
2019-05-09,16.0,8.040833333333333
2019-05-09,16.5,8.0325
